date,water_area_uncorrected,non_water_area,cloud_area,unfiltered_area,cloud_percent,QUALITY_DESCRIPTION,sat,filtered_area,corrected_areas_1,corrected_trend_1,sar_trend,days_passed,area
2019-01-08,0.428050703125,3.0679887430695185,12.376967952088078,3.197082459376676,77.97493972961433,0.0,s2,3.197082459376676,2.972119574136293,-0.008526951395191862,0.002183712418300665,5.0,2.972119574136293
2019-01-13,2.74830973160556,11.43259493896218,1.6921027277148626,2.972119574136293,10.660252876200014,0.0,s2,2.972119574136293,2.972119574136293,-0.044992577048076576,0.0027296405228758756,5.0,2.972119574136293
2019-01-18,0.0,0.0,13.685720322536891,3.024585602607917,100.0,0.0,s2,3.024585602607917,3.024585602607917,0.010493205694324815,0.002729640522875787,5.0,3.024585602607917
2019-01-23,0.0,0.0,13.685720322536891,3.0770516310795406,100.0,0.0,s2,3.0770516310795406,3.0770516310795406,0.010493205694324725,0.0027296405228758756,5.0,3.0770516310795406
2019-01-24,0.0,0.0,15.873007398282596,,114.41648477926704,1.0,l8,,,,0.0027296405228760534,1.0,3.0797812716024167
2019-01-28,3.115560058812639,12.677847304946551,0.0796000345233902,3.1295176595511647,0.5014804852419003,0.0,s2,3.1295176595511647,3.1295176595511647,0.010493205694324815,0.0027296405228758314,4.0,3.1295176595511647
2019-02-02,2.7300916719436947,13.074559295025953,0.068356431312941,,0.4306457471968227,0.0,s2,,,,0.0025767647058823505,5.0,3.1424014830805764
2019-02-07,3.071802972740144,12.73207252972144,0.0691318958209976,3.078781721855134,0.43553117620595005,0.0,s2,3.078781721855134,3.078781721855134,-0.005073593769603058,0.002576764705882262,5.0,3.078781721855134
2019-02-09,2.947389040000287,12.865283246724202,0.0603351115581039,,0.3801114057606498,0.0,l8,,,,0.002576764705882306,2.0,3.0839352512668987
2019-02-12,0.1256241251220703,2.590837840468823,13.156545432691704,3.1828712797177787,82.88628047962226,0.0,s2,3.1828712797177787,3.1828712797177787,0.020817911572528925,-0.0028049673202614755,3.0,3.1828712797177787
2019-02-17,3.103983157920808,12.706095703274906,0.0629285370868668,3.1043708803024,0.3964499953151632,0.0,s2,3.1043708803024,3.1043708803024,-0.015700079883075712,-0.0028049673202613866,5.0,3.1043708803024
2019-02-22,2.7987157217178646,13.011363122784736,0.062928553779982,,0.396450100481845,0.0,s2,,,,-0.0028049673202614755,5.0,3.090346043701093
2019-02-25,2.8653764132913024,9.763567453949811,3.232734943091493,3.262338731833782,20.38078681170638,0.0,l8,3.262338731833782,3.262338731833782,0.019745981441422755,-0.0028049673202614755,3.0,3.262338731833782
2019-02-27,2.7793145131056844,13.031927446051457,0.061765439125441,,0.3891224742459571,0.0,s2,,,,-0.0028049673202614755,2.0,3.2567287971932593
2019-03-04,1.2413038246286427,12.670916566397944,1.9607870072560007,2.999133321910664,12.352964741061937,0.0,s2,2.999133321910664,2.999133321910664,-0.03760077284615975,-0.0028049673202613866,5.0,2.999133321910664
2019-03-09,2.8364146089819817,12.8640515237017,0.1725412655989006,,1.087010553636919,0.0,s2,,,,0.003087529411764667,5.0,3.0145709689694873
2019-03-13,2.832237615805951,12.98043467091854,0.0603351115581039,,0.3801114057606497,0.0,l8,,,,0.004560653594771313,4.0,3.0328135833485725
2019-03-14,2.90891570300664,12.779854417233407,0.1842372780425362,,1.1606954713728048,0.0,s2,,,,0.004560653594770869,1.0,3.0373742369433434
2019-03-19,2.7324997998999505,13.078354419694207,0.0621531786884292,,0.39156523479699246,0.0,s2,,,,0.004560653594771225,5.0,3.0601775049171995
2019-03-24,0.3927777594604492,5.865263547851677,9.614966090970473,,60.574318714239226,0.0,s2,,,,0.004560653594771225,5.0,3.0829807728910557
2019-03-29,1.2603017480985754,5.2187058024744415,9.39399984770958,3.3206298199935613,59.182230638448374,0.0,s2,3.3206298199935613,3.3206298199935613,0.012859859923315895,0.004560653594771136,5.0,3.3206298199935613
2019-04-03,2.5041183003577143,10.007519927176064,3.361369170748836,,21.176637082097752,0.0,s2,,,,-0.005211176470588175,5.0,3.2945739376406205
2019-04-08,2.5112116656188963,9.425691143749493,3.936104588914206,3.084537903807876,24.79747214973313,0.0,s2,3.084537903807876,3.084537903807876,-0.023609191618568514,-0.0052111764705880855,5.0,3.084537903807876
2019-04-13,0.8507285623117479,2.525334725253476,12.496944110717372,,78.73078993253351,0.0,s2,,,,-0.006840196078431404,5.0,3.050336923415719
2019-04-14,1.026436113368614,8.570440407652853,6.272641623843156,3.0725199003566366,39.52635213359003,0.0,l8,3.0725199003566366,3.0725199003566366,-0.0020030005752066002,-0.007926209150326713,1.0,3.0725199003566366
2019-04-18,2.513735261457735,11.757345036762633,1.601927100062223,,10.092146118671542,0.0,s2,,,,-0.007926209150326824,4.0,3.0408150637553293
2019-04-23,1.3675627390052942,7.039308621236164,7.466136038041141,,47.03668215292931,0.0,s2,,,,-0.004722745098039205,5.0,3.0172013382651333
2019-04-28,1.687640936034798,4.0422808448752034,10.143085617372597,,63.90147350696782,0.0,s2,,,,0.008091111111111094,5.0,3.0576568938206887
2019-04-30,1.457280982002049,9.966239640255433,4.449486776025115,,28.03178165535621,0.0,l8,,,,0.008091111111111049,2.0,3.073839116042911
2019-05-03,2.814706105838672,12.990332735856311,0.0679685565875992,,0.428202135122505,0.0,s2,,,,0.008091111111111124,3.0,3.098112449376244
2019-05-08,2.173821929065061,6.212928193453204,7.486257275764324,,47.163446018265674,0.0,s2,,,,-0.001508104575163305,5.0,3.0905719265004277
2019-05-13,0.4300392103447408,6.891536693804448,8.551431494133405,2.9701132038748947,53.87404717683582,0.0,s2,2.9701132038748947,2.9701132038748947,-0.0035312653959221323,-0.003907908496732037,5.0,2.9701132038748947
2019-05-16,2.42107786340356,10.625034678567811,2.826894856311232,,17.809447103370537,0.0,l8,,,,-0.003907908496731949,3.0,2.958389478384699
2019-05-18,2.867030144414446,11.43975892381146,1.5662183300567027,3.064004316564104,9.867180747525897,0.0,s2,3.064004316564104,3.064004316564104,0.018778222537841848,-0.004616666666666713,2.0,3.064004316564104
2019-05-23,3.0729106470999925,12.73484206745876,0.0652546837238296,3.076012207829973,0.4111047269523102,0.0,s2,3.076012207829973,3.076012207829973,0.002401578253173842,-0.004616666666666625,5.0,3.076012207829973
2019-05-28,2.0140326951956955,6.725237209426946,7.1337374936599725,,44.94257020526438,0.0,s2,,,,-0.004616666666666713,5.0,3.0529288744966396
