date,water_area_uncorrected,non_water_area,cloud_area,unfiltered_area,cloud_percent,QUALITY_DESCRIPTION,sat,filtered_area,corrected_areas_1,corrected_trend_1,sar_trend,days_passed,area
2019-01-02,137.40043752426183,327.1565445567173,53.883811191061554,173.85724112840046,10.393435834974348,0.0,s2,173.85724112840046,175.50030669245913,,,,175.50030669245913
2019-01-07,0.0,0.0,458.1796905767544,,100.0,0.0,s2,,,,-0.30169166666667024,5.0,173.99184835912578
2019-01-12,24.72247502362672,70.45374513871086,423.3457117968071,,81.64470694561928,0.0,s2,,,,-0.30169166666667024,5.0,172.48339002579243
2019-01-15,141.19314914856722,280.47750527437773,96.8487095070858,,18.677934951751315,0.0,l8,,,,-0.38967183006535794,3.0,171.31437453559636
2019-01-17,175.1116889911749,340.31242503201145,3.0932459087362885,175.50030669245913,0.5965559010680775,0.0,s2,175.50030669245913,175.50030669245913,0.10953770427057824,-0.5656321568627476,2.0,175.50030669245913
2019-01-22,44.52883884849171,280.66580750777337,193.3269048434188,,37.28425643951067,0.0,s2,,,,-0.5656321568627447,5.0,172.6721459081454
2019-01-27,169.90656888795104,345.4520118550255,3.142773845867455,170.24724188634187,0.6061264484756419,0.0,s2,170.24724188634187,170.24724188634187,-0.5253064806117266,-0.6288809150326813,5.0,170.24724188634187
2019-01-31,181.6475177565633,335.11633610290426,1.7546540532895922,,0.3383975743417089,0.0,l8,,,,-0.8818759477124161,4.0,166.7197380954922
2019-02-01,161.05582538472686,351.0067917091916,6.14952251821053,162.30391632537015,1.1866805209953821,0.0,s2,162.30391632537015,162.30391632537015,-1.588665112194343,-0.8818759477124161,1.0,162.30391632537015
2019-02-06,164.4178993454032,351.1892195443686,2.9144319859069583,164.72785107529214,0.5620657388270687,0.0,s2,164.72785107529214,164.72785107529214,0.48478694998439664,-0.8818759477124217,5.0,164.72785107529214
2019-02-11,162.34105897741026,353.7061706948074,2.473179049774706,162.53412819426816,0.47696850657631784,0.0,s2,162.53412819426816,162.53412819426816,-0.4387445762047946,-0.6104480261437913,5.0,162.53412819426816
