date,water_area_uncorrected,non_water_area,cloud_area,unfiltered_area,cloud_percent,QUALITY_DESCRIPTION,sat,filtered_area,corrected_areas_1,corrected_trend_1,sar_trend,days_passed,area
2019-02-23,260.5483225846092,399.1733535221886,89.0601436672449,290.8231490749841,11.894004543822962,0.0,s2,290.8231490749841,290.8231490749841,-1.9569545888952746,-0.11669406535947928,5.0,290.8231490749841
2019-02-28,247.5006646398611,363.8880803244258,137.39080364306926,291.7290862276026,18.34863197033097,0.0,s2,291.7290862276026,291.7290862276026,0.18118743052369837,-0.1458675816993434,5.0,291.7290862276026
2019-03-05,233.17803702277928,384.7892511050719,130.81491012699604,286.6338975386095,17.470355255758008,0.0,s2,286.6338975386095,286.6338975386095,-1.0190377377986124,-0.8994254771241856,5.0,286.6338975386095
2019-03-06,262.5445084584147,483.7830014493336,2.4546883471001384,262.5828640053508,0.327824079261121,0.0,l8,262.5828640053508,284.6041352183481,-2.029762320261426,-2.029762320261426,1.0,284.6041352183481
2019-03-10,290.776100378529,451.6708859516776,6.334454912770033,,0.8459684714213593,0.0,s2,,,,-2.0297623202614403,4.0,276.48508593730236
2019-03-15,27.613114514219514,533.6801554971647,187.38403781118188,,25.028678691513278,0.0,s2,,,,-2.0297623202614377,5.0,266.3362743359952
2019-03-20,210.50081238870104,340.6434524160785,197.63793345006857,,26.394582284500633,0.0,s2,,,,-3.6246512745098016,5.0,248.2130179634462
2019-03-22,106.80210369507192,579.216918797675,62.59908234793341,,8.361951433335378,0.0,l8,,,,-3.624651274509816,2.0,240.96371541442656
2019-03-25,147.07645810282867,595.8034069105393,5.9015762348874805,,0.788157386092431,0.0,s2,,,,-3.6246512745098016,3.0,230.08976159089715
2019-03-30,240.0541126546508,459.7935029713017,48.93458262889504,,6.535222490991991,0.0,s2,,,,-2.5061062745098015,5.0,217.55923021834815
2019-04-04,113.08226592572788,479.8825395251586,155.81739280396044,,20.809441405941147,0.0,s2,,,,-1.7604096078431382,5.0,208.75718217913246
2019-04-07,207.55357749591545,515.8018352022107,25.426785556721327,,3.3957518776464477,0.0,l8,,,,-1.7604096078431344,3.0,203.47595335560305
2019-04-09,123.45644270050084,502.0862596911098,123.23873876823556,182.227152388401,16.458572821642246,0.0,s2,182.227152388401,182.227152388401,-2.363403282851465,-1.5936657026143806,2.0,182.227152388401
2019-04-14,205.783433544048,283.59019132767173,259.408573383128,,34.64406258424942,0.0,s2,,,,-1.42692179738562,5.0,175.0925434014729
2019-04-19,218.0556846196116,338.4060918730441,192.32042176219213,,25.684427622668444,0.0,s2,,,,-1.42692179738562,5.0,167.9579344145448
2019-04-23,199.15173410193088,527.3458884896548,22.284575663262007,,2.9761091696890825,0.0,l8,,,,-2.7963611601307186,4.0,156.77248977402195
2019-04-24,74.5540299583769,639.0402210089239,35.186811612864375,,4.699212275964477,0.0,s2,,,,-3.2528409477124285,1.0,153.51964882630952
2019-04-29,45.88056805144593,669.4697974831322,33.4318327202692,,4.464827395494612,0.0,s2,,,,-3.25284094771242,5.0,137.25544408774743
2019-05-04,0.0,0.0,,142.99734500201959,100.0,0.0,s2,142.99734500201959,142.99734500201959,-1.5691922954552568,-2.10111249019608,5.0,142.99734500201959
2019-05-09,0.0,0.0,,,100.0,0.0,s2,,,,-0.3735198039215689,5.0,141.12974598241175
2019-05-14,21.6106483434149,128.48668310179167,598.684866809641,,79.9544738383162,0.0,s2,,,,-0.3735198039215675,5.0,139.2621469628039
2019-05-19,54.31763311636328,502.8092175225092,191.65534761597505,,25.595606848380932,0.0,s2,,,,-0.7417000326797378,5.0,135.55364679940521
2019-05-24,0.0,0.0,,,100.0,0.0,s2,,,,-0.7417000326797393,5.0,131.84514663600652
2019-05-25,13.320984024145746,131.41793210304755,603.8769192753091,,80.66579555462214,0.0,l8,,,,-0.7417000326797378,1.0,131.10344660332677
2019-05-29,0.0,0.0,,,100.0,0.0,s2,,,,-0.6403831699346405,4.0,128.5419139235882
2019-06-03,94.78098400645467,48.42606728227585,605.5751469661169,,80.87467201777811,0.0,s2,,,,-0.6066108823529405,5.0,125.50885951182349
2019-06-08,0.0,0.0,,,100.0,0.0,s2,,,,-0.5304483594771241,5.0,122.85661771443787
2019-06-10,0.0,0.0,699.589130935335,,100.28670171470682,1.0,l8,,,,-0.2257982679738575,2.0,122.40502117849016
2019-06-13,0.0,0.0,,,100.0,0.0,s2,,,,-0.2257982679738575,3.0,121.72762637456859
2019-06-18,0.0,0.0,,,100.0,0.0,s2,,,,-0.22579826797385608,5.0,120.5986350346993
2019-06-23,0.0,0.0,,,100.0,0.0,s2,,,,1.5111263071895422,5.0,128.154266570647
2019-06-26,0.0,0.0,748.7810643044986,,100.26781611045034,1.0,l8,,,,1.9453574509803933,3.0,133.99033892358818
2019-06-28,17.217876293518067,113.01330825582076,618.5510137055088,,82.60760140226856,0.0,s2,,,,1.9453574509803957,2.0,137.88105382554897
